,dialogue_id,turn_id,n_clusters_user,n_clusters_system,n_clusters_final
4802,639,9,,0.0,0
4803,639,11,,4.0,4
4804,640,1,,9.0,9
4805,640,3,,9.0,9
4806,640,5,,2.0,2
4807,640,7,,0.0,0
4808,640,9,,3.0,3
4809,640,11,,2.0,2
4810,640,13,,2.0,2
4811,640,15,,4.0,4
4812,641,1,,3.0,3
4813,641,3,,2.0,2
4814,641,5,,6.0,6
4815,642,1,,3.0,3
4816,642,3,,0.0,0
4817,642,5,,2.0,2
4818,642,7,,10.0,10
4819,642,9,,10.0,10
4820,642,11,,8.0,8
4821,642,13,,4.0,4
4822,643,1,,5.0,5
4823,643,3,,8.0,8
4824,643,5,,0.0,0
4825,643,7,,0.0,0
4826,643,9,,1.0,1
4827,643,11,,4.0,4
4828,644,1,,3.0,3
4829,644,3,,0.0,0
4830,644,5,,0.0,0
4831,644,7,,7.0,7
4832,644,9,,9.0,9
4833,644,11,,9.0,9
4834,644,13,,7.0,7
4835,644,15,,2.0,2
4836,644,17,,2.0,2
4837,644,19,,9.0,9
4838,644,21,,9.0,9
4839,644,23,,2.0,2
4840,644,25,,6.0,6
4841,645,1,,10.0,10
4842,645,3,,9.0,9
4843,645,5,,9.0,9
4844,645,7,,9.0,9
4845,645,9,,9.0,9
4846,645,11,,2.0,2
4847,645,13,,8.0,8
4848,645,15,,8.0,8
4849,645,17,,3.0,3
4850,645,19,,2.0,2
4851,645,21,,8.0,8
4852,645,23,,6.0,6
4853,646,1,,3.0,3
4854,646,3,,8.0,8
4855,646,5,,1.0,1
4856,646,7,,4.0,4
4857,647,1,,10.0,10
4858,647,3,,9.0,9
4859,647,5,,3.0,3
4860,647,7,,2.0,2
4861,647,9,,4.0,4
4862,648,1,,3.0,3
4863,648,3,,0.0,0
4864,648,5,,2.0,2
4865,648,7,,10.0,10
4866,648,9,,7.0,7
4867,648,11,,5.0,5
4868,648,13,,2.0,2
4869,648,15,,1.0,1
4870,648,17,,4.0,4
4871,649,1,,3.0,3
4872,649,3,,0.0,0
4873,649,5,,2.0,2
4874,649,7,,7.0,7
4875,649,9,,2.0,2
4876,649,11,,4.0,4
4877,650,1,,5.0,5
4878,650,3,,5.0,5
4879,650,5,,2.0,2
4880,650,7,,8.0,8
4881,650,9,,4.0,4
4882,651,1,,5.0,5
4883,651,3,,2.0,2
4884,651,5,,3.0,3
4885,651,7,,2.0,2
4886,651,9,,10.0,10
4887,651,11,,2.0,2
4888,651,13,,10.0,10
4889,651,15,,1.0,1
4890,651,17,,6.0,6
4891,652,1,,7.0,7
4892,652,3,,3.0,3
4893,652,5,,8.0,8
4894,652,7,,10.0,10
4895,652,9,,10.0,10
4896,652,11,,8.0,8
4897,652,13,,2.0,2
4898,652,15,,6.0,6
4899,653,1,,0.0,0
4900,653,3,,7.0,7
4901,653,5,,2.0,2
4902,653,7,,6.0,6
4903,653,9,,8.0,8
4904,653,11,,1.0,1
4905,654,1,,2.0,2
4906,654,3,,2.0,2
4907,654,5,,4.0,4
4908,655,1,,9.0,9
4909,655,3,,9.0,9
4910,655,5,,9.0,9
4911,655,7,,2.0,2
4912,655,9,,8.0,8
4913,655,11,,2.0,2
4914,655,13,,2.0,2
4915,655,15,,8.0,8
4916,656,1,,7.0,7
4917,656,3,,5.0,5
4918,656,5,,2.0,2
4919,656,7,,3.0,3
4920,656,9,,0.0,0
4921,656,11,,0.0,0
4922,656,13,,2.0,2
4923,656,15,,4.0,4
4924,657,1,,3.0,3
4925,657,3,,0.0,0
4926,657,5,,0.0,0
4927,657,7,,2.0,2
4928,657,9,,5.0,5
4929,657,11,,2.0,2
4930,657,13,,6.0,6
4931,658,1,,10.0,10
4932,658,3,,8.0,8
4933,658,5,,9.0,9
4934,658,7,,5.0,5
4935,658,9,,9.0,9
4936,658,11,,8.0,8
4937,658,13,,3.0,3
4938,658,15,,2.0,2
4939,658,17,,4.0,4
4940,659,1,,10.0,10
4941,659,3,,8.0,8
4942,659,5,,9.0,9
4943,659,7,,2.0,2
4944,659,9,,8.0,8
4945,659,11,,4.0,4
4946,660,1,,10.0,10
4947,660,3,,8.0,8
4948,660,5,,10.0,10
4949,660,7,,3.0,3
4950,660,9,,0.0,0
4951,660,11,,0.0,0
4952,660,13,,0.0,0
4953,660,15,,4.0,4
4954,661,1,,3.0,3
4955,661,3,,0.0,0
4956,661,5,,2.0,2
4957,661,7,,10.0,10
4958,661,9,,10.0,10
4959,661,11,,10.0,10
4960,661,13,,8.0,8
4961,661,15,,1.0,1
4962,662,1,,3.0,3
4963,662,3,,0.0,0
4964,662,5,,0.0,0
4965,662,7,,7.0,7
4966,662,9,,9.0,9
4967,662,11,,10.0,10
4968,663,1,,5.0,5
4969,663,3,,5.0,5
4970,663,5,,5.0,5
4971,663,7,,8.0,8
4972,663,9,,3.0,3
4973,663,11,,9.0,9
4974,663,13,,7.0,7
4975,663,15,,3.0,3
4976,663,17,,3.0,3
4977,663,19,,3.0,3
4978,663,21,,3.0,3
4979,663,23,,2.0,2
4980,663,25,,4.0,4
4981,664,1,,1.0,1
4982,664,3,,10.0,10
4983,664,5,,8.0,8
4984,664,7,,3.0,3
4985,664,9,,0.0,0
4986,664,11,,1.0,1
4987,664,13,,6.0,6
4988,665,1,,8.0,8
4989,665,3,,2.0,2
4990,665,5,,10.0,10
4991,665,7,,10.0,10
4992,665,9,,1.0,1
4993,665,11,,1.0,1
4994,666,1,,9.0,9
4995,666,3,,9.0,9
4996,666,5,,8.0,8
4997,666,7,,3.0,3
4998,666,9,,0.0,0
4999,666,11,,2.0,2
5000,666,13,,4.0,4
5001,667,1,,9.0,9
5002,667,3,,9.0,9
5003,667,5,,2.0,2
5004,667,7,,4.0,4
5005,667,9,,1.0,1
5006,668,1,,10.0,10
5007,668,3,,9.0,9
5008,668,5,,9.0,9
5009,668,7,,2.0,2
5010,668,9,,4.0,4
5011,669,1,,7.0,7
5012,669,3,,3.0,3
5013,669,5,,2.0,2
5014,669,7,,9.0,9
5015,669,9,,9.0,9
5016,669,11,,9.0,9
5017,669,13,,6.0,6
5018,669,15,,9.0,9
5019,669,17,,9.0,9
5020,669,19,,2.0,2
5021,669,21,,3.0,3
5022,669,23,,1.0,1
5023,669,25,,4.0,4
5024,670,1,,5.0,5
5025,670,3,,10.0,10
5026,670,5,,2.0,2
5027,670,7,,4.0,4
5028,671,1,,10.0,10
5029,671,3,,10.0,10
5030,671,5,,10.0,10
5031,671,7,,6.0,6
5032,671,9,,8.0,8
5033,671,11,,7.0,7
5034,671,13,,7.0,7
5035,671,15,,5.0,5
5036,671,17,,2.0,2
5037,671,19,,8.0,8
5038,671,21,,3.0,3
5039,671,23,,4.0,4
5040,672,1,,10.0,10
5041,672,3,,8.0,8
5042,672,5,,5.0,5
5043,672,7,,5.0,5
5044,672,9,,5.0,5
5045,672,11,,2.0,2
5046,672,13,,3.0,3
5047,672,15,,7.0,7
5048,672,17,,2.0,2
5049,672,19,,6.0,6
5050,673,1,,10.0,10
5051,673,3,,9.0,9
5052,673,5,,8.0,8
5053,673,7,,9.0,9
5054,673,9,,2.0,2
5055,673,11,,2.0,2
5056,673,13,,2.0,2
5057,673,15,,4.0,4
5058,674,1,,7.0,7
5059,674,3,,7.0,7
5060,674,5,,2.0,2
5061,674,7,,2.0,2
5062,674,9,,4.0,4
5063,675,1,,5.0,5
5064,675,3,,5.0,5
5065,675,5,,7.0,7
5066,675,7,,10.0,10
5067,675,9,,10.0,10
5068,675,11,,10.0,10
5069,675,13,,6.0,6
5070,675,15,,3.0,3
5071,675,17,,8.0,8
5072,675,19,,4.0,4
5073,676,1,,0.0,0
5074,676,3,,0.0,0
5075,676,5,,0.0,0
5076,676,7,,2.0,2
5077,676,9,,8.0,8
5078,676,11,,10.0,10
5079,676,13,,10.0,10
5080,676,15,,8.0,8
5081,676,17,,4.0,4
5082,677,1,,5.0,5
5083,677,3,,3.0,3
5084,677,5,,7.0,7
5085,677,7,,2.0,2
5086,677,9,,1.0,1
5087,678,1,,8.0,8
5088,678,3,,2.0,2
5089,678,5,,10.0,10
5090,678,7,,8.0,8
5091,678,9,,4.0,4
5092,679,1,,5.0,5
5093,679,3,,5.0,5
5094,679,5,,8.0,8
5095,679,7,,0.0,0
5096,679,9,,0.0,0
5097,679,11,,6.0,6
5098,679,13,,4.0,4
5099,680,1,,5.0,5
5100,680,3,,5.0,5
5101,680,5,,5.0,5
5102,680,7,,8.0,8
5103,680,9,,10.0,10
5104,680,11,,10.0,10
5105,680,13,,8.0,8
5106,680,15,,2.0,2
5107,680,17,,4.0,4
5108,681,1,,5.0,5
5109,681,3,,8.0,8
5110,681,5,,2.0,2
5111,681,7,,10.0,10
5112,681,9,,8.0,8
5113,681,11,,9.0,9
5114,681,13,,3.0,3
5115,681,15,,8.0,8
5116,681,17,,6.0,6
5117,682,1,,5.0,5
5118,682,3,,5.0,5
5119,682,5,,2.0,2
5120,682,7,,3.0,3
5121,682,9,,0.0,0
5122,682,11,,2.0,2
5123,682,13,,3.0,3
5124,683,1,,10.0,10
5125,683,3,,10.0,10
5126,683,5,,4.0,4
5127,684,1,,6.0,6
5128,684,3,,8.0,8
5129,684,5,,6.0,6
5130,684,7,,0.0,0
5131,684,9,,7.0,7
5132,684,11,,1.0,1
5133,684,13,,4.0,4
5134,685,1,,3.0,3
5135,685,3,,0.0,0
5136,685,5,,2.0,2
5137,685,7,,10.0,10
5138,685,9,,2.0,2
5139,685,11,,1.0,1
5140,686,1,,3.0,3
5141,686,3,,0.0,0
5142,686,5,,2.0,2
5143,686,7,,4.0,4
5144,687,1,,7.0,7
5145,687,3,,9.0,9
5146,687,5,,7.0,7
5147,687,7,,9.0,9
5148,687,9,,3.0,3
5149,687,11,,2.0,2
5150,687,13,,1.0,1
5151,687,15,,8.0,8
5152,687,17,,3.0,3
5153,687,19,,4.0,4
5154,687,21,,8.0,8
5155,687,23,,1.0,1
5156,687,25,,1.0,1
5157,688,1,,3.0,3
5158,688,3,,0.0,0
5159,688,5,,0.0,0
5160,688,7,,10.0,10
5161,688,9,,7.0,7
5162,688,11,,2.0,2
5163,688,13,,0.0,0
5164,688,15,,10.0,10
5165,688,17,,5.0,5
5166,688,19,,5.0,5
5167,688,21,,2.0,2
5168,688,23,,4.0,4
5169,689,1,,9.0,9
5170,689,3,,7.0,7
5171,689,5,,9.0,9
5172,689,7,,9.0,9
5173,689,9,,6.0,6
5174,689,11,,6.0,6
5175,689,13,,10.0,10
5176,689,15,,0.0,0
5177,689,17,,0.0,0
5178,689,19,,8.0,8
5179,689,21,,0.0,0
5180,689,23,,4.0,4
5181,690,1,,6.0,6
5182,690,3,,8.0,8
5183,690,5,,3.0,3
5184,690,7,,0.0,0
5185,690,9,,0.0,0
5186,690,11,,3.0,3
5187,690,13,,3.0,3
5188,690,15,,1.0,1
5189,691,1,,10.0,10
5190,691,3,,1.0,1
5191,691,5,,5.0,5
5192,691,7,,8.0,8
5193,691,9,,1.0,1
5194,691,11,,4.0,4
5195,692,1,,3.0,3
5196,692,3,,0.0,0
5197,692,5,,6.0,6
5198,692,7,,9.0,9
5199,692,9,,4.0,4
5200,693,1,,0.0,0
5201,693,3,,3.0,3
5202,693,5,,0.0,0
5203,693,7,,2.0,2
5204,693,9,,10.0,10
5205,693,11,,6.0,6
5206,694,1,,5.0,5
5207,694,3,,7.0,7
5208,694,5,,7.0,7
5209,694,7,,5.0,5
5210,694,9,,5.0,5
5211,694,11,,7.0,7
5212,694,13,,8.0,8
5213,694,15,,4.0,4
5214,695,1,,5.0,5
5215,695,3,,5.0,5
5216,695,5,,5.0,5
5217,695,7,,2.0,2
5218,695,9,,0.0,0
5219,695,11,,0.0,0
5220,695,13,,2.0,2
5221,695,15,,4.0,4
5222,696,1,,5.0,5
5223,696,3,,5.0,5
5224,696,5,,9.0,9
5225,696,7,,9.0,9
5226,696,9,,2.0,2
5227,696,11,,2.0,2
5228,696,13,,4.0,4
5229,696,15,,4.0,4
5230,697,1,,3.0,3
5231,697,3,,0.0,0
5232,697,5,,7.0,7
5233,697,7,,7.0,7
5234,697,9,,6.0,6
5235,697,11,,6.0,6
5236,697,13,,8.0,8
5237,697,15,,4.0,4
5238,698,1,,3.0,3
5239,698,3,,0.0,0
5240,698,5,,2.0,2
5241,698,7,,9.0,9
5242,698,9,,10.0,10
5243,698,11,,2.0,2
5244,698,13,,4.0,4
5245,699,1,,9.0,9
5246,699,3,,9.0,9
5247,699,5,,9.0,9
5248,699,7,,10.0,10
5249,699,9,,9.0,9
5250,699,11,,9.0,9
5251,699,13,,9.0,9
5252,699,15,,2.0,2
5253,699,17,,3.0,3
5254,699,19,,0.0,0
5255,699,21,,2.0,2
5256,699,23,,1.0,1
5257,699,25,,4.0,4
5258,700,1,,6.0,6
5259,700,3,,6.0,6
5260,700,5,,8.0,8
5261,700,7,,5.0,5
5262,700,9,,7.0,7
5263,700,11,,3.0,3
5264,700,13,,3.0,3
5265,700,15,,8.0,8
5266,700,17,,4.0,4
5267,700,19,,4.0,4
5268,701,1,,3.0,3
5269,701,3,,8.0,8
5270,701,5,,1.0,1
5271,701,7,,6.0,6
5272,702,1,,7.0,7
5273,702,3,,7.0,7
5274,702,5,,9.0,9
5275,702,7,,8.0,8
5276,702,9,,4.0,4
5277,703,1,,3.0,3
5278,703,3,,0.0,0
5279,703,5,,2.0,2
5280,703,7,,2.0,2
5281,703,9,,9.0,9
5282,703,11,,9.0,9
5283,703,13,,8.0,8
5284,703,15,,9.0,9
5285,703,17,,8.0,8
5286,703,19,,4.0,4
5287,704,1,,5.0,5
5288,704,3,,6.0,6
5289,704,5,,3.0,3
5290,704,7,,2.0,2
5291,704,9,,3.0,3
5292,704,11,,7.0,7
5293,704,13,,3.0,3
5294,704,15,,6.0,6
5295,704,17,,4.0,4
5296,705,1,,10.0,10
5297,705,3,,10.0,10
5298,705,5,,8.0,8
5299,705,7,,0.0,0
5300,705,9,,0.0,0
5301,705,11,,7.0,7
5302,705,13,,0.0,0
5303,705,15,,4.0,4
5304,706,1,,10.0,10
5305,706,3,,6.0,6
5306,706,5,,6.0,6
5307,706,7,,9.0,9
5308,706,9,,2.0,2
5309,706,11,,4.0,4
5310,706,13,,4.0,4
5311,707,1,,6.0,6
5312,707,3,,8.0,8
5313,707,5,,5.0,5
5314,707,7,,3.0,3
5315,707,9,,2.0,2
5316,707,11,,10.0,10
5317,707,13,,8.0,8
5318,707,15,,4.0,4
5319,708,1,,9.0,9
5320,708,3,,2.0,2
5321,708,5,,4.0,4
5322,709,1,,3.0,3
5323,709,3,,7.0,7
5324,709,5,,2.0,2
5325,709,7,,1.0,1
5326,709,9,,4.0,4
5327,709,11,,4.0,4
5328,710,1,,5.0,5
5329,710,3,,2.0,2
5330,710,5,,3.0,3
5331,710,7,,0.0,0
5332,710,9,,2.0,2
5333,710,11,,1.0,1
5334,710,13,,4.0,4
5335,711,1,,8.0,8
5336,711,3,,8.0,8
5337,711,5,,9.0,9
5338,711,7,,7.0,7
5339,711,9,,9.0,9
5340,711,11,,8.0,8
5341,711,13,,4.0,4
5342,712,1,,3.0,3
5343,712,3,,0.0,0
5344,712,5,,2.0,2
5345,712,7,,6.0,6
5346,713,1,,1.0,1
5347,713,3,,3.0,3
5348,713,5,,0.0,0
5349,713,7,,2.0,2
5350,713,9,,9.0,9
5351,713,11,,2.0,2
5352,713,13,,5.0,5
5353,713,15,,1.0,1
5354,714,1,,9.0,9
5355,714,3,,6.0,6
5356,714,5,,7.0,7
5357,714,7,,8.0,8
5358,715,1,,5.0,5
5359,715,3,,5.0,5
5360,715,5,,7.0,7
5361,715,7,,8.0,8
5362,715,9,,1.0,1
5363,715,11,,4.0,4
5364,716,1,,7.0,7
5365,716,3,,10.0,10
5366,716,5,,9.0,9
5367,716,7,,2.0,2
5368,716,9,,9.0,9
5369,716,11,,10.0,10
5370,716,13,,7.0,7
5371,716,15,,2.0,2
5372,716,17,,4.0,4
5373,716,19,,4.0,4
5374,717,1,,10.0,10
5375,717,3,,9.0,9
5376,717,5,,2.0,2
5377,717,7,,3.0,3
5378,717,9,,0.0,0
5379,717,11,,4.0,4
5380,718,1,,3.0,3
5381,718,3,,8.0,8
5382,718,5,,1.0,1
5383,719,1,,6.0,6
5384,719,3,,1.0,1
5385,719,5,,3.0,3
5386,719,7,,0.0,0
5387,719,9,,2.0,2
5388,719,11,,6.0,6
5389,720,1,,10.0,10
5390,720,3,,8.0,8
5391,720,5,,5.0,5
5392,720,7,,2.0,2
5393,720,9,,4.0,4
5394,721,1,,5.0,5
5395,721,3,,5.0,5
5396,721,5,,5.0,5
5397,721,7,,2.0,2
5398,721,9,,3.0,3
5399,721,11,,3.0,3
5400,721,13,,0.0,0
5401,721,15,,2.0,2
5402,721,17,,4.0,4
5403,722,1,,10.0,10
5404,722,3,,0.0,0
5405,722,5,,2.0,2
5406,722,7,,9.0,9
5407,722,9,,9.0,9
5408,722,11,,8.0,8
5409,722,13,,4.0,4
5410,723,1,,10.0,10
5411,723,3,,7.0,7
5412,723,5,,4.0,4
5413,724,1,,10.0,10
5414,724,3,,10.0,10
5415,724,5,,3.0,3
5416,724,7,,0.0,0
5417,724,9,,0.0,0
5418,724,11,,3.0,3
5419,724,13,,0.0,0
5420,724,15,,1.0,1
5421,724,17,,1.0,1
5422,725,1,,0.0,0
5423,725,3,,0.0,0
5424,725,5,,0.0,0
5425,725,7,,10.0,10
5426,725,9,,8.0,8
5427,725,11,,10.0,10
5428,725,13,,4.0,4
5429,726,1,,10.0,10
5430,726,3,,9.0,9
5431,726,5,,9.0,9
5432,726,7,,3.0,3
5433,726,9,,2.0,2
5434,726,11,,7.0,7
5435,726,13,,5.0,5
5436,726,15,,6.0,6
5437,727,1,,9.0,9
5438,727,3,,9.0,9
5439,727,5,,10.0,10
5440,727,7,,10.0,10
5441,727,9,,9.0,9
5442,727,11,,3.0,3
5443,727,13,,2.0,2
5444,727,15,,2.0,2
5445,727,17,,6.0,6
5446,728,1,,1.0,1
5447,728,3,,2.0,2
5448,728,5,,8.0,8
5449,728,7,,4.0,4
5450,729,1,,10.0,10
5451,729,3,,10.0,10
5452,729,5,,10.0,10
5453,729,7,,10.0,10
5454,729,9,,10.0,10
5455,729,11,,8.0,8
5456,729,13,,9.0,9
5457,729,15,,8.0,8
5458,729,17,,8.0,8
5459,729,19,,1.0,1
5460,729,21,,4.0,4
5461,729,23,,1.0,1
5462,730,1,,6.0,6
5463,730,3,,8.0,8
5464,730,5,,10.0,10
5465,730,7,,3.0,3
5466,730,9,,0.0,0
5467,730,11,,2.0,2
5468,730,13,,4.0,4
5469,731,1,,10.0,10
5470,731,3,,10.0,10
5471,731,5,,10.0,10
5472,731,7,,3.0,3
5473,731,9,,0.0,0
5474,731,11,,2.0,2
5475,731,13,,0.0,0
5476,731,15,,4.0,4
5477,732,1,,10.0,10
5478,732,3,,10.0,10
5479,732,5,,0.0,0
5480,732,7,,2.0,2
5481,732,9,,7.0,7
5482,732,11,,2.0,2
5483,733,1,,3.0,3
5484,733,3,,3.0,3
5485,733,5,,8.0,8
5486,733,7,,1.0,1
5487,733,9,,4.0,4
5488,734,1,,10.0,10
5489,734,3,,0.0,0
5490,734,5,,2.0,2
5491,734,7,,8.0,8
5492,734,9,,8.0,8
5493,735,1,,1.0,1
5494,735,3,,7.0,7
5495,735,5,,2.0,2
5496,735,7,,3.0,3
5497,735,9,,0.0,0
5498,735,11,,0.0,0
5499,735,13,,4.0,4
5500,736,1,,5.0,5
5501,736,3,,5.0,5
5502,736,5,,5.0,5
5503,736,7,,3.0,3
5504,736,9,,2.0,2
5505,736,11,,4.0,4
5506,737,1,,10.0,10
5507,737,3,,6.0,6
5508,737,5,,6.0,6
5509,737,7,,0.0,0
5510,737,9,,0.0,0
5511,737,11,,0.0,0
5512,737,13,,0.0,0
5513,737,15,,4.0,4
5514,738,1,,7.0,7
5515,738,3,,3.0,3
5516,738,5,,0.0,0
5517,738,7,,2.0,2
5518,738,9,,3.0,3
5519,738,11,,3.0,3
5520,738,13,,0.0,0
5521,738,15,,0.0,0
5522,738,17,,3.0,3
5523,738,19,,1.0,1
5524,739,1,,6.0,6
5525,739,3,,0.0,0
5526,739,5,,6.0,6
5527,739,7,,5.0,5
5528,739,9,,3.0,3
5529,739,11,,2.0,2
5530,739,13,,4.0,4
5531,740,1,,10.0,10
5532,740,3,,3.0,3
5533,740,5,,9.0,9
5534,740,7,,7.0,7
5535,740,9,,2.0,2
5536,740,11,,4.0,4
5537,741,1,,5.0,5
5538,741,3,,8.0,8
5539,741,5,,8.0,8
5540,741,7,,1.0,1
5541,742,1,,0.0,0
5542,742,3,,0.0,0
5543,742,5,,3.0,3
5544,742,7,,2.0,2
5545,742,9,,10.0,10
5546,742,11,,9.0,9
5547,742,13,,2.0,2
5548,742,15,,6.0,6
5549,743,1,,9.0,9
5550,743,3,,9.0,9
5551,743,5,,7.0,7
5552,743,7,,9.0,9
5553,743,9,,8.0,8
5554,743,11,,3.0,3
5555,743,13,,0.0,0
5556,743,15,,0.0,0
5557,743,17,,0.0,0
5558,743,19,,4.0,4
5559,744,1,,7.0,7
5560,744,3,,5.0,5
5561,744,5,,3.0,3
5562,744,7,,2.0,2
5563,744,9,,4.0,4
5564,745,1,,9.0,9
5565,745,3,,9.0,9
5566,745,5,,8.0,8
5567,745,7,,0.0,0
5568,745,9,,0.0,0
5569,745,11,,0.0,0
5570,745,13,,6.0,6
5571,746,1,,9.0,9
5572,746,3,,9.0,9
5573,746,5,,9.0,9
5574,746,7,,9.0,9
5575,746,9,,8.0,8
5576,746,11,,10.0,10
5577,746,13,,4.0,4
5578,747,1,,5.0,5
5579,747,3,,10.0,10
5580,747,5,,5.0,5
5581,747,7,,8.0,8
5582,747,9,,10.0,10
5583,747,11,,8.0,8
5584,747,13,,8.0,8
5585,747,15,,4.0,4
5586,748,1,,0.0,0
5587,748,3,,0.0,0
5588,748,5,,2.0,2
5589,748,7,,1.0,1
5590,748,9,,7.0,7
5591,748,11,,8.0,8
5592,748,13,,4.0,4
5593,749,1,,6.0,6
5594,749,3,,8.0,8
5595,749,5,,5.0,5
5596,749,7,,10.0,10
5597,749,9,,7.0,7
5598,749,11,,2.0,2
5599,749,13,,4.0,4
5600,750,1,,5.0,5
5601,750,3,,5.0,5
5602,750,5,,2.0,2
5603,750,7,,3.0,3
5604,750,9,,0.0,0
5605,750,11,,0.0,0
5606,750,13,,7.0,7
5607,750,15,,4.0,4
5608,751,1,,0.0,0
5609,751,3,,3.0,3
5610,751,5,,0.0,0
5611,751,7,,0.0,0
5612,751,9,,2.0,2
5613,751,11,,3.0,3
5614,751,13,,2.0,2
5615,751,15,,2.0,2
5616,751,17,,3.0,3
5617,752,1,,10.0,10
5618,752,3,,8.0,8
5619,752,5,,3.0,3
5620,752,7,,3.0,3
5621,752,9,,7.0,7
5622,752,11,,0.0,0
5623,752,13,,4.0,4
5624,753,1,,6.0,6
5625,753,3,,0.0,0
5626,753,5,,2.0,2
5627,753,7,,3.0,3
5628,753,9,,7.0,7
5629,753,11,,9.0,9
5630,753,13,,2.0,2
5631,753,15,,4.0,4
5632,754,1,,5.0,5
5633,754,3,,5.0,5
5634,754,5,,10.0,10
5635,754,7,,10.0,10
5636,754,9,,8.0,8
5637,754,11,,8.0,8
5638,754,13,,4.0,4
5639,754,15,,4.0,4
5640,755,1,,7.0,7
5641,755,3,,10.0,10
5642,755,5,,8.0,8
5643,755,7,,2.0,2
5644,755,9,,4.0,4
5645,756,1,,0.0,0
5646,756,3,,0.0,0
5647,756,5,,7.0,7
5648,756,7,,0.0,0
5649,756,9,,10.0,10
5650,756,11,,9.0,9
5651,756,13,,7.0,7
5652,756,15,,2.0,2
5653,756,17,,1.0,1
5654,757,1,,7.0,7
5655,757,3,,5.0,5
5656,757,5,,2.0,2
5657,757,7,,2.0,2
5658,757,9,,4.0,4
5659,758,1,,7.0,7
5660,758,3,,5.0,5
5661,758,5,,8.0,8
5662,758,7,,3.0,3
5663,758,9,,0.0,0
5664,758,11,,2.0,2
5665,758,13,,0.0,0
5666,758,15,,4.0,4
5667,759,1,,3.0,3
5668,759,3,,0.0,0
5669,759,5,,0.0,0
5670,759,7,,10.0,10
5671,759,9,,8.0,8
5672,759,11,,4.0,4
5673,760,1,,8.0,8
5674,760,3,,10.0,10
5675,760,5,,5.0,5
5676,760,7,,5.0,5
5677,760,9,,7.0,7
5678,760,11,,5.0,5
5679,760,13,,3.0,3
5680,760,15,,2.0,2
5681,760,17,,7.0,7
5682,760,19,,8.0,8
5683,760,21,,1.0,1
5684,761,1,,0.0,0
5685,761,3,,0.0,0
5686,761,5,,0.0,0
5687,761,7,,0.0,0
5688,761,9,,1.0,1
5689,761,11,,4.0,4
5690,762,1,,5.0,5
5691,762,3,,5.0,5
5692,762,5,,2.0,2
5693,762,7,,5.0,5
5694,762,9,,0.0,0
5695,762,11,,2.0,2
5696,762,13,,4.0,4
5697,763,1,,10.0,10
5698,763,3,,10.0,10
5699,763,5,,9.0,9
5700,763,7,,9.0,9
5701,763,9,,9.0,9
5702,763,11,,9.0,9
5703,763,13,,7.0,7
5704,763,15,,2.0,2
5705,763,17,,2.0,2
5706,763,19,,8.0,8
5707,763,21,,1.0,1
5708,763,23,,4.0,4
5709,764,1,,5.0,5
5710,764,3,,5.0,5
5711,764,5,,3.0,3
5712,764,7,,0.0,0
5713,764,9,,2.0,2
5714,764,11,,10.0,10
5715,764,13,,10.0,10
5716,764,15,,8.0,8
5717,764,17,,10.0,10
5718,764,19,,8.0,8
5719,764,21,,6.0,6
5720,765,1,,7.0,7
5721,765,3,,9.0,9
5722,765,5,,9.0,9
5723,765,7,,1.0,1
5724,766,1,,3.0,3
5725,766,3,,1.0,1
5726,766,5,,4.0,4
5727,767,1,,10.0,10
5728,767,3,,10.0,10
5729,767,5,,1.0,1
5730,767,7,,8.0,8
5731,767,9,,6.0,6
5732,767,11,,3.0,3
5733,767,13,,2.0,2
5734,767,15,,1.0,1
5735,767,17,,8.0,8
5736,767,19,,4.0,4
5737,768,1,,5.0,5
5738,768,3,,5.0,5
5739,768,5,,5.0,5
5740,768,7,,5.0,5
5741,768,9,,2.0,2
5742,768,11,,4.0,4
5743,768,13,,4.0,4
5744,769,1,,9.0,9
5745,769,3,,9.0,9
5746,769,5,,2.0,2
5747,769,7,,3.0,3
5748,769,9,,0.0,0
5749,769,11,,0.0,0
5750,769,13,,4.0,4
5751,770,1,,3.0,3
5752,770,3,,3.0,3
5753,770,5,,8.0,8
5754,770,7,,4.0,4
5755,770,9,,4.0,4
5756,771,1,,9.0,9
5757,771,3,,2.0,2
5758,771,5,,5.0,5
5759,771,7,,5.0,5
5760,771,9,,3.0,3
5761,771,11,,2.0,2
5762,771,13,,7.0,7
5763,771,15,,4.0,4
5764,772,1,,10.0,10
5765,772,3,,8.0,8
5766,772,5,,5.0,5
5767,772,7,,5.0,5
5768,772,9,,7.0,7
5769,772,11,,3.0,3
5770,772,13,,5.0,5
5771,772,15,,2.0,2
5772,772,17,,4.0,4
5773,773,1,,5.0,5
5774,773,3,,3.0,3
5775,773,5,,2.0,2
5776,773,7,,4.0,4
5777,774,1,,10.0,10
5778,774,3,,6.0,6
5779,774,5,,8.0,8
5780,774,7,,0.0,0
5781,774,9,,2.0,2
5782,774,11,,1.0,1
5783,775,1,,9.0,9
5784,775,3,,9.0,9
5785,775,5,,2.0,2
5786,775,7,,4.0,4
5787,776,1,,5.0,5
5788,776,3,,10.0,10
5789,776,5,,2.0,2
5790,776,7,,4.0,4
5791,777,1,,5.0,5
5792,777,3,,6.0,6
5793,777,5,,5.0,5
5794,777,7,,8.0,8
5795,777,9,,0.0,0
5796,777,11,,0.0,0
5797,777,13,,4.0,4
5798,778,1,,10.0,10
