;UUID;Speaker;Utterance
14742;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;"@266328 We have the 24 month loan option (EIP) or we have the 18 month lease option (Jump on Demand) 

You can call 611 f... https://t.co/YHJgWh7kuL"
14743;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;@TMobileHelp The tmobile my account isnt working with the preorder :(
14744;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;@266328 Sorry about that let me help you out!
14745;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;Can I have you verify through this link please :)  https://t.co/xKtJVNqc2V *TiaKappus
14746;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;@TMobileHelp im on phone support right now but ill click if i need it!
14747;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;!
14748;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;@TMobileHelp just sent verification!
14749;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;@266328 Which line number?
14750;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;also which GB and color?
14751;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;*TiaKappus
14752;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;@TMobileHelp the 925 number and 64GB Silver please!
14753;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;@266328 Is this for a prepaid account?
14754;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;TMobileHelp;if not what is your phone number *TiaKappus
14755;1a68ed8f-f4da-48a7-9390-49c59a1d52fd;266328;@TMobileHelp Yes
14756;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;"@SW_Help when r the longer trains coming to E’field?service has been abysmal since u took over&amp;is impacting on our family life with a baby"
14757;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;@521291 Hi Katy, longer trains will be introduced in December when the upgrade has been completed.
14758;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;^MB
14759;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;@SW_Help Will this be all trains?
14760;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Is there an actual date?
14761;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;It’s all a bit vague.
14762;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Fed up of the problems.
14763;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;@SW_Help No one replied to my question last week, do you have a date for the 10 car trains coming to Earlsfield in December?
14764;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;How many trains will be ten car?
14765;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Thanks
14766;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;@521291 Hi Katy, we will be running more 10 car trains from the change of timetable on 10th December.
14767;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;I don't have specific figures for how many will be 10 car I'm afraid.
14768;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;^PN
14769;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;@SW_Help Ok thanks but where can we find out which will be 10 car and what times?
14770;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Thanks
14771;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;@521291 Hi Katy, I'm not aware that a list has been provided as of yet.
14772;14bbf3d5-4b79-426c-ab0a-e340b575b806;SW_Help;^PN
14773;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;@SW_Help Ok!
14774;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Hopefully it will be soon!
14775;14bbf3d5-4b79-426c-ab0a-e340b575b806;521291;Thanks
14776;3b9de1a8-4df0-4710-868e-aa639921d132;309783;Hey @115888, fix your Android app.
14777;3b9de1a8-4df0-4710-868e-aa639921d132;309783;It's not properly syncing when I'm using Chromecast on the app.
14778;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;@309783 Hi there!
14779;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;Can you let us know what device and version of Spotify you're using?
14780;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;We'll see what we can suggest /DR
14781;3b9de1a8-4df0-4710-868e-aa639921d132;309783;@SpotifyCares Android Moto G v5.1 for the device.
14782;3b9de1a8-4df0-4710-868e-aa639921d132;309783;Spotify v8.4.22.857
14783;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;@309783 Thanks for that.
14784;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;Does logging out, restarting your device, and logging back into Spotify help with resyncing?
14785;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;Keep us in the loop /JI
14786;3b9de1a8-4df0-4710-868e-aa639921d132;309783;@SpotifyCares That part works fine as it should.
14787;3b9de1a8-4df0-4710-868e-aa639921d132;309783;What the issue with the app is that when I sync it to Chromecast, it unsyncs it after 1 song (1/2)
14788;3b9de1a8-4df0-4710-868e-aa639921d132;309783;"@SpotifyCares (2/2) When I go to resync it to Chromecast, it says ""For premium users only""."
14789;3b9de1a8-4df0-4710-868e-aa639921d132;309783;It's my own device.
14790;3b9de1a8-4df0-4710-868e-aa639921d132;309783;@SpotifyCares I've had to change the Chromecast to YouTube or Twitch just to turn the Spotify Chromecast off.
14791;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;@309783 Can you try reinstalling the app on your phone using the steps here: https://t.co/EqisDMwZAT?
14792;3b9de1a8-4df0-4710-868e-aa639921d132;309783;@SpotifyCares It's fixed now.
14793;3b9de1a8-4df0-4710-868e-aa639921d132;309783;https://t.co/QBOrLbs7L0
14794;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;@309783 Cool!
14795;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;Glad to hear it's working now.
14796;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;Just give us a shout if you need help with anything else.
14797;3b9de1a8-4df0-4710-868e-aa639921d132;SpotifyCares;We're just a tweet away 🙂 /LM
14798;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;@SW_Help it's really disgraceful that there are still trains where the journey takes nearly an hour yet you provide no on-train toilets
14799;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;"@330741 Hi Jason, we have committed to having a toilet on every mainland train in the future and you can see our plans here &gt; 1/2"
14800;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;@330741 https://t.co/Ru9Nn1TTMH ^MB 2/2
14801;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;@SW_Help Over the next 7 years....
14802;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;When will the toilet situation be sorted?
14803;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;A family member has MS, they couldn't travel with the current situation
14804;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;@330741 The aim for this is 2020.
14805;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;^MB
14806;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;@SW_Help I mean it's good that you have a plan but isn't it discriminatory to not have disabled toilets when you already have disabled seating?
14807;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;1/2
14808;e1029f44-9bf5-451f-b29f-ac2f13253a89;330741;@SW_Help 2/2 surely you're not allowed to say you offer services for the disabled on these trains/services?
14809;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;@330741 Hi Jay, please see link regarding facilities for anyone that requires assistance.
14810;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;We do aim to have accessible toilets on all long 1/2
14811;e1029f44-9bf5-451f-b29f-ac2f13253a89;SW_Help;@330741 distance trains however some suburban trains do not have any toilet facilities  https://t.co/5i0txSzmxO  ^DW 2/2
14812;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;@115850 dude.. the Prime Video thing.. its not working.. few videos are being played.
14813;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;And few are not.
14814;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;"""Unable to play video right now"""
14815;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;@232603 I'm sorry to learn you are facing issues with the prime videos.
14816;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;Have you tried uninstalling and re-installing the app, then playing the video?
14817;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;Please keep us posted.
14818;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;^GD
14819;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;@AmazonHelp Yea dude.
14820;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;Done.
14821;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;but, no Luck.
14822;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;and few seasons what i was watching yesterday are not available today.
14823;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;It says its not available for your region
14824;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;@232603 Could you please let us know the titles of the seasons which you are facing issues?
14825;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;^SC
14826;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;@AmazonHelp Shin Chan SEASON 1.
14827;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;@232603 Thank you for bringing this to our notice.
14828;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;I'll be sure to pass this on internally to the concerned team for rectification.
14829;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;^GD
14830;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;@AmazonHelp dude.. no update till now... shin chan season 1 still unavailable..
14831;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;@232603 We have flagged this situation internally.
14832;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;We are working on it.
14833;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;^CB
14834;e06bba2a-7636-4c7a-b0f8-076f1947b65d;232603;@AmazonHelp Thanks dude
14835;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;@232603 You're welcome.
14836;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;Appreciate your patience and understanding.
14837;e06bba2a-7636-4c7a-b0f8-076f1947b65d;AmazonHelp;^EM
14838;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;Flight #4354 has been delayed since this morning......I am missing events and jobs.
14839;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;Get me on now, please @SouthwestAir
14840;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;@117443 We're so sorry for your frustration, LoLo.
14841;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;"Our Agents at the airport will get you in the skies just as soon as possible; hang in there."
14842;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;^AB
14843;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;@SouthwestAir I’ve been “hanging in there” since 7am.
14844;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;They keep putting me on standby over, and over, and over, and over again.
14845;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;My patience is running low
14846;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;@SouthwestAir I’m still hanging in there.......@SouthwestAir please help me out..... managers, supervisors and gate employees aren’t helping!
14847;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;"@117443 You are put on ""priority standby"" status in these situations, and we'll work to reaccommodate ASAP."
14848;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;So sorry for the trouble today.
14849;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;^AB
14850;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;@SouthwestAir How can I be put on that list?
14851;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;Do I give you my info?
14852;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;@117443 The Agents will automatically do this for you, LoLo.
14853;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;^AB
14854;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;@SouthwestAir This is my 5th stand by flight....I haven’t been priority at any of these flights.
14855;df1217e7-e8c6-406c-a108-ac946ea16dc3;117443;I’m on stand by again for my 10:10 flight.
14856;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;@117443 We assure you that you are being given a priority, LoLo.
14857;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;We just have to work with everyone else awaiting accommodation as well.
14858;df1217e7-e8c6-406c-a108-ac946ea16dc3;SouthwestAir;^AB
14859;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;My iPhone 6s won’t connect to my home WiFi someone help me 😭 @115858 @AppleSupport
14860;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;@438616 We've got your back!
14861;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;What happens when you try to connect to your home Wi-Fi network?
14862;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Are you seeing any errors?
14863;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;@AppleSupport It says unable to join network
14864;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;@AppleSupport I’ve also reset my network setting and restarted my phone
14865;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;@438616 Great steps so far!
14866;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Do you have other devices that are able to connect to this network?
14867;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Have you rebooted your modem since receiving this message?
14868;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;"Also, can you confirm the exact iOS version you see in Settings &gt; General &gt; About?"
14869;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;@AppleSupport My laptop and smart tv both are working fine and running at normal speed.
14870;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;I’ve rebooted my modem several times.
14871;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;I’m on version 11.1.1 ... although I did 5 network reboots and it finally took... and it stayed connected for 5 Mins and stopped working again
14872;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;@438616 Understood.
14873;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;How many devices are connected to this network at one time?
14874;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Are you able to connect to other networks, or does this persist?
14875;61f8afb4-8e04-4711-8771-8dead6a09b3b;438616;@AppleSupport At the moment 3 and sometimes I can connect to other but majority of the time I cannot
14876;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;@438616 Alright.
14877;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Let's continue chatting in DM.
14878;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;Send us a message using the link below.
14879;61f8afb4-8e04-4711-8771-8dead6a09b3b;AppleSupport;https://t.co/GDrqU22YpT
14880;8c5a18c3-789c-4b06-80ad-df7a287d94e2;330968;"@SpotifyCares 
I can play several albums, including this one in Chrome, but the application won't play it

https://t.co/fZ2Z9SvQb4 https://t.co/9J9vUW664T"
14881;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;@330968 Hi there!
14882;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;Can you let us know the device, operating system, and Spotify version you're rocking?
14883;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;We'll see what we can suggest /JM
14884;8c5a18c3-789c-4b06-80ad-df7a287d94e2;330968;"@SpotifyCares I have an iMac

El Capitan Version 10.11.6

Spotify version: 1.0.65.320.gac7a8e02"
14885;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;@330968 Thanks!
14886;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;Can you try logging out, restarting your device, and logging back in?
14887;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;Let us know if that made a difference /JM
14888;8c5a18c3-789c-4b06-80ad-df7a287d94e2;330968;@SpotifyCares Nope, still can't get the songs to play.
14889;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;@330968 1: Are you not able to play all the tracks in the album you're referring to?
14890;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;Also, could you fire over its URI?
14891;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;Just go to the...
14892;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;"@330968 2: album &gt; 3 dots &gt; Share &gt; URI."
14893;8c5a18c3-789c-4b06-80ad-df7a287d94e2;SpotifyCares;We'll also need you to DM us your account's username or email address so we can further check some info /JM https://t.co/ldFdZRiNAt
14894;8c5a18c3-789c-4b06-80ad-df7a287d94e2;330968;@SpotifyCares Slid into your DMs.
14895;cd67fb45-c6be-437b-bab8-0cc72fa63d93;307393;@Tesco where would I send a Charity request to?
14896;cd67fb45-c6be-437b-bab8-0cc72fa63d93;307393;Would live to get you onboard for our Charity event in aid of @497141.
14897;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;@307393 @497141 Hi there, thanks for getting in contact regarding this and it’s great to hear about your charity event.
14898;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;1/4
14899;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;@307393 @497141 You are able to get in touch with them via the store locator.
14900;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;Link--https://t.co/HnQgqGYQjv Once you've found your local store.
14901;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;2/4
14902;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;@307393 @497141 At the bottom of the web page you'll find a direct contact for them.
14903;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;3/4
14904;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;@307393 @497141 Alternatively if you could let me know which store I can find there direct email for you.
14905;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;4/4
14906;cd67fb45-c6be-437b-bab8-0cc72fa63d93;307393;@Tesco @497141 Thank you so much for replying.
14907;cd67fb45-c6be-437b-bab8-0cc72fa63d93;307393;My local store is Saville Street in Sheffield
14908;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;"@307393 Good morning Deborah, if you can please click the following link &amp; scroll to the bottom of the page: https://t.co/EMK73edCnd 1/2"
14909;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;"@307393 You can then fill out the section &amp; the Community Champion of the store will get back in touch with yourself."
14910;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;I hope this helps.
14911;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;- Lara.
14912;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;2/2
14913;cd67fb45-c6be-437b-bab8-0cc72fa63d93;307393;@Tesco Hi Lara, thank you so much for your help x
14914;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;@307393 That is not a problem at all.
14915;cd67fb45-c6be-437b-bab8-0cc72fa63d93;Tesco;I wish you all the best for the fundraising, for such a worthy cause.
